================================================================================
功能性隐藏指令归类统计报告 (细粒度 Opcode)
================================================================================

总处理/确认隐藏指令数: 17,902,989
Type A (完全未定义): 8,654,125
Type B (格式不符): 9,248,864

--------------------------------------------------------------------------------
Opcode 归类结果 (已忽略条件码):
唯一 Opcode 数量: 3,342
--------------------------------------------------------------------------------

Opcode       | Instruction Name                                             | Count
0x00B8D0E8 | VCVT (floating-point to integer, floating-point)             | 48
0x00B8D0E9 | VCVT (floating-point to integer, floating-point)             | 48
0x00B8D0EC | VCVT (floating-point to integer, floating-point)             | 48
0x00B8D0ED | VCVT (floating-point to integer, floating-point)             | 48
0x00F850E0 | VCVT (floating-point to integer, floating-point)             | 48
0x00F850E1 | VCVT (floating-point to integer, floating-point)             | 48
0x00F850E4 | VCVT (floating-point to integer, floating-point)             | 48
0x00F850E5 | VCVT (floating-point to integer, floating-point)             | 48
0x00F850E8 | VCVT (floating-point to integer, floating-point)             | 48
0x00F850E9 | VCVT (floating-point to integer, floating-point)             | 48
0x00F850EC | VCVT (floating-point to integer, floating-point)             | 48
0x00F850ED | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0E0 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0E1 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0E4 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0E5 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0E8 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0E9 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0EC | VCVT (floating-point to integer, floating-point)             | 48
0x00F8A0ED | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0E0 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0E1 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0E4 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0E5 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0E8 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0E9 | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0EC | VCVT (floating-point to integer, floating-point)             | 48
0x00F8F0ED | VCVT (floating-point to integer, floating-point)             | 48
0x00C9001C | VSTM, VSTMDB, VSTMIA - Increment After variant               | 47
0x00B00060 | VCMP                                                         | 40
0x00B00061 | VCMP                                                         | 40
0x00B010E0 | VCMPE                                                        | 40
0x00B010E1 | VCMPE                                                        | 40
0x00B02060 | VCMP                                                         | 40
0x00B02061 | VCMP                                                         | 40
0x00B030E0 | VCMPE                                                        | 40
0x00B030E1 | VCMPE                                                        | 40
0x00B0C0EC | VCMPE                                                        | 40
0x00B0C0ED | VCMPE                                                        | 40
0x00F000C0 | VCMPE                                                        | 40
0x00F000C1 | VCMPE                                                        | 40
0x00F020C0 | VCMPE                                                        | 40
0x00F020C1 | VCMPE                                                        | 40
0x00F030E0 | VCMPE                                                        | 40
0x00F030E1 | VCMPE                                                        | 40
0x00B000E0 | VCMPE                                                        | 40
0x00B000E1 | VCMPE                                                        | 40
0x00B01060 | VCMP                                                         | 40
0x00B01061 | VCMP                                                         | 40
0x00B0D0EC | VCMPE                                                        | 40
0x00B0D0ED | VCMPE                                                        | 40
0x00F02060 | VCMP                                                         | 40
0x00F02061 | VCMP                                                         | 40
0x00B0D06C | VCMP                                                         | 40
0x00B0D06D | VCMP                                                         | 40
0x00F03060 | VCMP                                                         | 40
0x00F03061 | VCMP                                                         | 40
0x00B020E0 | VCMPE                                                        | 40
0x00B020E1 | VCMPE                                                        | 40
0x00B03060 | VCMP                                                         | 40
0x00B03061 | VCMP                                                         | 40
0x00F010C0 | VCMPE                                                        | 40
0x00F010C1 | VCMPE                                                        | 40
0x00F020E0 | VCMPE                                                        | 40
0x00F020E1 | VCMPE                                                        | 40
0x00F030C0 | VCMPE                                                        | 40
0x00F030C1 | VCMPE                                                        | 40
0x00B0C06C | VCMP                                                         | 40
0x00B0C06D | VCMP                                                         | 40
0x00D9001D | VLDM, VLDMDB, VLDMIA - Increment After variant               | 32
0x00D9001E | VLDM, VLDMDB, VLDMIA - Increment After variant               | 32
0x00C9001D | VSTM, VSTMDB, VSTMIA - Increment After variant               | 32
0x00C9001E | VSTM, VSTMDB, VSTMIA - Increment After variant               | 32
0x0099001C | VLDM, VLDMDB, VLDMIA - Increment After variant               | 32
0x0099001D | VLDM, VLDMDB, VLDMIA - Increment After variant               | 32
0x0089001E | VSTM, VSTMDB, VSTMIA - Increment After variant               | 32
0x00B92060 | VCVTR                                                        | 32
0x00B92061 | VCVTR                                                        | 32
0x00B92064 | VCVTR                                                        | 32
0x00B92065 | VCVTR                                                        | 32
0x00B92068 | VCVTR                                                        | 32
0x00B92069 | VCVTR                                                        | 32
0x00B9206C | VCVTR                                                        | 32
0x00B9206D | VCVTR                                                        | 32
0x00B94060 | VCVTR                                                        | 32
0x00B94061 | VCVTR                                                        | 32
0x00B94064 | VCVTR                                                        | 32
0x00B94065 | VCVTR                                                        | 32
0x00B94068 | VCVTR                                                        | 32
0x00B94069 | VCVTR                                                        | 32
0x00B9406C | VCVTR                                                        | 32
0x00B9406D | VCVTR                                                        | 32
0x00B97060 | VCVTR                                                        | 32
0x00B97061 | VCVTR                                                        | 32
0x00B97064 | VCVTR                                                        | 32
0x00B97065 | VCVTR                                                        | 32
0x00B97068 | VCVTR                                                        | 32
0x00B97069 | VCVTR                                                        | 32
0x00B9706C | VCVTR                                                        | 32
0x00B9706D | VCVTR                                                        | 32
0x00B99060 | VCVTR                                                        | 32
0x00B99061 | VCVTR                                                        | 32
0x00B99064 | VCVTR                                                        | 32
0x00B99065 | VCVTR                                                        | 32
0x00B99068 | VCVTR                                                        | 32
0x00B99069 | VCVTR                                                        | 32
0x00B9906C | VCVTR                                                        | 32
0x00B9906D | VCVTR                                                        | 32
0x00B9C060 | VCVTR                                                        | 32
0x00B9C061 | VCVTR                                                        | 32
0x00B9C064 | VCVTR                                                        | 32
0x00B9C065 | VCVTR                                                        | 32
0x00B9C068 | VCVTR                                                        | 32
0x00B9C069 | VCVTR                                                        | 32
0x00B9C06C | VCVTR                                                        | 32
0x00B9C06D | VCVTR                                                        | 32
0x00B9E060 | VCVTR                                                        | 32
0x00B9E061 | VCVTR                                                        | 32
0x00B9E064 | VCVTR                                                        | 32
0x00B9E065 | VCVTR                                                        | 32
0x00B9E068 | VCVTR                                                        | 32
0x00B9E069 | VCVTR                                                        | 32
0x00B9E06C | VCVTR                                                        | 32
0x00B9E06D | VCVTR                                                        | 32
0x00F92060 | VCVTR                                                        | 32
0x00F92061 | VCVTR                                                        | 32
0x00F92064 | VCVTR                                                        | 32
0x00F92065 | VCVTR                                                        | 32
0x00F92068 | VCVTR                                                        | 32
0x00F92069 | VCVTR                                                        | 32
0x00F9206C | VCVTR                                                        | 32
0x00F9206D | VCVTR                                                        | 32
0x00F95060 | VCVTR                                                        | 32
0x00F95061 | VCVTR                                                        | 32
0x00F95064 | VCVTR                                                        | 32
0x00F95065 | VCVTR                                                        | 32
0x00F95068 | VCVTR                                                        | 32
0x00F95069 | VCVTR                                                        | 32
0x00F9506C | VCVTR                                                        | 32
0x00F9506D | VCVTR                                                        | 32
0x00F97060 | VCVTR                                                        | 32
0x00F97061 | VCVTR                                                        | 32
0x00F97064 | VCVTR                                                        | 32
0x00F97065 | VCVTR                                                        | 32
0x00F97068 | VCVTR                                                        | 32
0x00F97069 | VCVTR                                                        | 32
0x00F9706C | VCVTR                                                        | 32
0x00F9706D | VCVTR                                                        | 32
0x00F9A060 | VCVTR                                                        | 32
0x00F9A061 | VCVTR                                                        | 32
0x00F9A064 | VCVTR                                                        | 32
0x00F9A065 | VCVTR                                                        | 32
0x00F9A068 | VCVTR                                                        | 32
0x00F9A069 | VCVTR                                                        | 32
0x00F9A06C | VCVTR                                                        | 32
0x00F9A06D | VCVTR                                                        | 32
0x00F9C060 | VCVTR                                                        | 32
0x00F9C061 | VCVTR                                                        | 32
0x00F9C064 | VCVTR                                                        | 32
0x00F9C065 | VCVTR                                                        | 32
0x00F9C068 | VCVTR                                                        | 32
0x00F9C069 | VCVTR                                                        | 32
0x00F9C06C | VCVTR                                                        | 32
0x00F9C06D | VCVTR                                                        | 32
0x00F9F060 | VCVTR                                                        | 32
0x00F9F061 | VCVTR                                                        | 32
0x00F9F064 | VCVTR                                                        | 32
0x00F9F065 | VCVTR                                                        | 32
0x00F9F068 | VCVTR                                                        | 32
0x00F9F069 | VCVTR                                                        | 32
0x00F9F06C | VCVTR                                                        | 32
0x00F9F06D | VCVTR                                                        | 32
0x00B95060 | VCVTR                                                        | 32
0x00B95061 | VCVTR                                                        | 32
0x00B95064 | VCVTR                                                        | 32
0x00B95065 | VCVTR                                                        | 32
0x00B95068 | VCVTR                                                        | 32
0x00B95069 | VCVTR                                                        | 32
0x00B9506C | VCVTR                                                        | 32
0x00B9506D | VCVTR                                                        | 32
0x00B9A060 | VCVTR                                                        | 32
0x00B9A061 | VCVTR                                                        | 32
0x00B9A064 | VCVTR                                                        | 32
0x00B9A065 | VCVTR                                                        | 32
0x00B9A068 | VCVTR                                                        | 32
0x00B9A069 | VCVTR                                                        | 32
0x00B9A06C | VCVTR                                                        | 32
0x00B9A06D | VCVTR                                                        | 32
0x00B9F060 | VCVTR                                                        | 32
0x00B9F061 | VCVTR                                                        | 32
0x00B9F064 | VCVTR                                                        | 32
0x00B9F065 | VCVTR                                                        | 32
0x00B9F068 | VCVTR                                                        | 32
0x00B9F069 | VCVTR                                                        | 32
0x00B9F06C | VCVTR                                                        | 32
0x00B9F06D | VCVTR                                                        | 32
0x00F93060 | VCVTR                                                        | 32
0x00F93061 | VCVTR                                                        | 32
0x00F93064 | VCVTR                                                        | 32
0x00F93065 | VCVTR                                                        | 32
0x00F93068 | VCVTR                                                        | 32
0x00F93069 | VCVTR                                                        | 32
0x00F9306C | VCVTR                                                        | 32
0x00F9306D | VCVTR                                                        | 32
0x00F98060 | VCVTR                                                        | 32
0x00F98061 | VCVTR                                                        | 32
0x00F98064 | VCVTR                                                        | 32
0x00F98065 | VCVTR                                                        | 32
0x00F98068 | VCVTR                                                        | 32
0x00F98069 | VCVTR                                                        | 32
0x00F9806C | VCVTR                                                        | 32
0x00F9806D | VCVTR                                                        | 32
0x00F9D060 | VCVTR                                                        | 32
0x00F9D061 | VCVTR                                                        | 32
0x00F9D064 | VCVTR                                                        | 32
0x00F9D065 | VCVTR                                                        | 32
0x00F9D068 | VCVTR                                                        | 32
0x00F9D069 | VCVTR                                                        | 32
0x00F9D06C | VCVTR                                                        | 32
0x00F9D06D | VCVTR                                                        | 32
0x00B93060 | VCVTR                                                        | 32
0x00B93061 | VCVTR                                                        | 32
0x00B93064 | VCVTR                                                        | 32
0x00B93065 | VCVTR                                                        | 32
0x00B93068 | VCVTR                                                        | 32
0x00B93069 | VCVTR                                                        | 32
0x00B9306C | VCVTR                                                        | 32
0x00B9306D | VCVTR                                                        | 32
0x00B98060 | VCVTR                                                        | 32
0x00B98061 | VCVTR                                                        | 32
0x00B98064 | VCVTR                                                        | 32
0x00B98065 | VCVTR                                                        | 32
0x00B98068 | VCVTR                                                        | 32
0x00B98069 | VCVTR                                                        | 32
0x00B9806C | VCVTR                                                        | 32
0x00B9806D | VCVTR                                                        | 32
0x00B9D060 | VCVTR                                                        | 32
0x00B9D061 | VCVTR                                                        | 32
0x00B9D064 | VCVTR                                                        | 32
0x00B9D065 | VCVTR                                                        | 32
0x00B9D068 | VCVTR                                                        | 32
0x00B9D069 | VCVTR                                                        | 32
0x00B9D06C | VCVTR                                                        | 32
0x00B9D06D | VCVTR                                                        | 32
0x00F96060 | VCVTR                                                        | 32
0x00F96061 | VCVTR                                                        | 32
0x00F96064 | VCVTR                                                        | 32
0x00F96065 | VCVTR                                                        | 32
0x00F96068 | VCVTR                                                        | 32
0x00F96069 | VCVTR                                                        | 32
0x00F9606C | VCVTR                                                        | 32
0x00F9606D | VCVTR                                                        | 32
0x00F9B060 | VCVTR                                                        | 32
0x00F9B061 | VCVTR                                                        | 32
0x00F9B064 | VCVTR                                                        | 32
0x00F9B065 | VCVTR                                                        | 32
0x00F9B068 | VCVTR                                                        | 32
0x00F9B069 | VCVTR                                                        | 32
0x00F9B06C | VCVTR                                                        | 32
0x00F9B06D | VCVTR                                                        | 32
0x00B96060 | VCVTR                                                        | 32
0x00B96061 | VCVTR                                                        | 32
0x00B96064 | VCVTR                                                        | 32
0x00B96065 | VCVTR                                                        | 32
0x00B96068 | VCVTR                                                        | 32
0x00B96069 | VCVTR                                                        | 32
0x00B9606C | VCVTR                                                        | 32
0x00B9606D | VCVTR                                                        | 32
0x00B9B060 | VCVTR                                                        | 32
0x00B9B061 | VCVTR                                                        | 32
0x00B9B064 | VCVTR                                                        | 32
0x00B9B065 | VCVTR                                                        | 32
0x00B9B068 | VCVTR                                                        | 32
0x00B9B069 | VCVTR                                                        | 32
0x00B9B06C | VCVTR                                                        | 32
0x00B9B06D | VCVTR                                                        | 32
0x00F94060 | VCVTR                                                        | 32
0x00F94061 | VCVTR                                                        | 32
0x00F94064 | VCVTR                                                        | 32
0x00F94065 | VCVTR                                                        | 32
0x00F94068 | VCVTR                                                        | 32
0x00F94069 | VCVTR                                                        | 32
0x00F9406C | VCVTR                                                        | 32
0x00F9406D | VCVTR                                                        | 32
0x00F99060 | VCVTR                                                        | 32
0x00F99061 | VCVTR                                                        | 32
0x00F99064 | VCVTR                                                        | 32
0x00F99065 | VCVTR                                                        | 32
0x00F99068 | VCVTR                                                        | 32
0x00F99069 | VCVTR                                                        | 32
0x00F9906C | VCVTR                                                        | 32
0x00F9906D | VCVTR                                                        | 32
0x00F9E060 | VCVTR                                                        | 32
0x00F9E061 | VCVTR                                                        | 32
0x00F9E064 | VCVTR                                                        | 32
0x00F9E065 | VCVTR                                                        | 32
0x00F9E068 | VCVTR                                                        | 32
0x00F9E069 | VCVTR                                                        | 32
0x00F9E06C | VCVTR                                                        | 32
0x00F9E06D | VCVTR                                                        | 32
0x00B91048 | VCVTR                                                        | 32
0x00B91049 | VCVTR                                                        | 32
0x00B9104C | VCVTR                                                        | 32
0x00B9104D | VCVTR                                                        | 32
0x00F90048 | VCVTR                                                        | 32
0x00F90049 | VCVTR                                                        | 32
0x00F9004C | VCVTR                                                        | 32
0x00F9004D | VCVTR                                                        | 32
0x00F910C8 | VCVT (floating-point to integer, floating-point)             | 32
0x00F910C9 | VCVT (floating-point to integer, floating-point)             | 32
0x00F910CC | VCVT (floating-point to integer, floating-point)             | 32
0x00F910CD | VCVT (floating-point to integer, floating-point)             | 32
0x00F900C8 | VCVT (floating-point to integer, floating-point)             | 32
0x00F900C9 | VCVT (floating-point to integer, floating-point)             | 32
0x00F900CC | VCVT (floating-point to integer, floating-point)             | 32
0x00F900CD | VCVT (floating-point to integer, floating-point)             | 32
0x00F91048 | VCVTR                                                        | 32
0x00F91049 | VCVTR                                                        | 32
0x00F9104C | VCVTR                                                        | 32
0x00F9104D | VCVTR                                                        | 32
0x00B09068 | VCMP                                                         | 32
0x00B09069 | VCMP                                                         | 32
0x00F08048 | VCMP                                                         | 32
0x00F08049 | VCMP                                                         | 32
0x00F09048 | VCMP                                                         | 32
0x00F09049 | VCMP                                                         | 32
0x00F0A0EC | VCMPE                                                        | 32
0x00F0A0ED | VCMPE                                                        | 32
0x00F0D0CC | VCMPE                                                        | 32
0x00F0D0CD | VCMPE                                                        | 32
0x00B05064 | VCMP                                                         | 32
0x00B05065 | VCMP                                                         | 32
0x00B080E8 | VCMPE                                                        | 32
0x00B080E9 | VCMPE                                                        | 32
0x00F00040 | VCMP                                                         | 32
0x00F00041 | VCMP                                                         | 32
0x00F03040 | VCMP                                                         | 32
0x00F03041 | VCMP                                                         | 32
0x00F04044 | VCMP                                                         | 32
0x00F04045 | VCMP                                                         | 32
0x00F0C04C | VCMP                                                         | 32
0x00F0C04D | VCMP                                                         | 32
0x00B040E4 | VCMPE                                                        | 32
0x00B040E5 | VCMPE                                                        | 32
0x00F05044 | VCMP                                                         | 32
0x00F05045 | VCMP                                                         | 32
0x00B93040 | VCVTR                                                        | 32
0x00B93041 | VCVTR                                                        | 32
0x00B93044 | VCVTR                                                        | 32
0x00B93045 | VCVTR                                                        | 32
0x00B93048 | VCVTR                                                        | 32
0x00B93049 | VCVTR                                                        | 32
0x00B9304C | VCVTR                                                        | 32
0x00B9304D | VCVTR                                                        | 32
0x00B95040 | VCVTR                                                        | 32
0x00B95041 | VCVTR                                                        | 32
0x00B95044 | VCVTR                                                        | 32
0x00B95045 | VCVTR                                                        | 32
0x00B95048 | VCVTR                                                        | 32
0x00B95049 | VCVTR                                                        | 32
0x00B9504C | VCVTR                                                        | 32
0x00B9504D | VCVTR                                                        | 32
0x00B98040 | VCVTR                                                        | 32
0x00B98041 | VCVTR                                                        | 32
0x00B98044 | VCVTR                                                        | 32
0x00B98045 | VCVTR                                                        | 32
0x00B98048 | VCVTR                                                        | 32
0x00B98049 | VCVTR                                                        | 32
0x00B9804C | VCVTR                                                        | 32
0x00B9804D | VCVTR                                                        | 32
0x00B9A040 | VCVTR                                                        | 32
0x00B9A041 | VCVTR                                                        | 32
0x00B9A044 | VCVTR                                                        | 32
0x00B9A045 | VCVTR                                                        | 32
0x00B9A048 | VCVTR                                                        | 32
0x00B9A049 | VCVTR                                                        | 32
0x00B9A04C | VCVTR                                                        | 32
0x00B9A04D | VCVTR                                                        | 32
0x00B9D040 | VCVTR                                                        | 32
0x00B9D041 | VCVTR                                                        | 32
0x00B9D044 | VCVTR                                                        | 32
0x00B9D045 | VCVTR                                                        | 32
0x00B9D048 | VCVTR                                                        | 32
0x00B9D049 | VCVTR                                                        | 32
0x00B9D04C | VCVTR                                                        | 32
0x00B9D04D | VCVTR                                                        | 32
0x00B9F040 | VCVTR                                                        | 32
0x00B9F041 | VCVTR                                                        | 32
0x00B9F044 | VCVTR                                                        | 32
0x00B9F045 | VCVTR                                                        | 32
0x00B9F048 | VCVTR                                                        | 32
0x00B9F049 | VCVTR                                                        | 32
0x00B9F04C | VCVTR                                                        | 32
0x00B9F04D | VCVTR                                                        | 32
0x00F93040 | VCVTR                                                        | 32
0x00F93041 | VCVTR                                                        | 32
0x00F93044 | VCVTR                                                        | 32
0x00F93045 | VCVTR                                                        | 32
0x00F93048 | VCVTR                                                        | 32
0x00F93049 | VCVTR                                                        | 32
0x00F9304C | VCVTR                                                        | 32
0x00F9304D | VCVTR                                                        | 32
0x00F96040 | VCVTR                                                        | 32
0x00F96041 | VCVTR                                                        | 32
0x00F96044 | VCVTR                                                        | 32
0x00F96045 | VCVTR                                                        | 32
0x00F96048 | VCVTR                                                        | 32
0x00F96049 | VCVTR                                                        | 32
0x00F9604C | VCVTR                                                        | 32
0x00F9604D | VCVTR                                                        | 32
0x00F98040 | VCVTR                                                        | 32
0x00F98041 | VCVTR                                                        | 32
0x00F98044 | VCVTR                                                        | 32
0x00F98045 | VCVTR                                                        | 32
0x00F98048 | VCVTR                                                        | 32
0x00F98049 | VCVTR                                                        | 32
0x00F9804C | VCVTR                                                        | 32
0x00F9804D | VCVTR                                                        | 32
0x00F9B040 | VCVTR                                                        | 32
0x00F9B041 | VCVTR                                                        | 32
0x00F9B044 | VCVTR                                                        | 32
0x00F9B045 | VCVTR                                                        | 32
0x00F9B048 | VCVTR                                                        | 32
0x00F9B049 | VCVTR                                                        | 32
0x00F9B04C | VCVTR                                                        | 32
0x00F9B04D | VCVTR                                                        | 32
0x00F9D040 | VCVTR                                                        | 32
0x00F9D041 | VCVTR                                                        | 32
0x00F9D044 | VCVTR                                                        | 32
0x00F9D045 | VCVTR                                                        | 32
0x00F9D048 | VCVTR                                                        | 32
0x00F9D049 | VCVTR                                                        | 32
0x00F9D04C | VCVTR                                                        | 32
0x00F9D04D | VCVTR                                                        | 32
0x00B96040 | VCVTR                                                        | 32
0x00B96041 | VCVTR                                                        | 32
0x00B96044 | VCVTR                                                        | 32
0x00B96045 | VCVTR                                                        | 32
0x00B96048 | VCVTR                                                        | 32
0x00B96049 | VCVTR                                                        | 32
0x00B9604C | VCVTR                                                        | 32
0x00B9604D | VCVTR                                                        | 32
0x00B9B040 | VCVTR                                                        | 32
0x00B9B041 | VCVTR                                                        | 32
0x00B9B044 | VCVTR                                                        | 32
0x00B9B045 | VCVTR                                                        | 32
0x00B9B048 | VCVTR                                                        | 32
0x00B9B049 | VCVTR                                                        | 32
0x00B9B04C | VCVTR                                                        | 32
0x00B9B04D | VCVTR                                                        | 32
0x00F94040 | VCVTR                                                        | 32
0x00F94041 | VCVTR                                                        | 32
0x00F94044 | VCVTR                                                        | 32
0x00F94045 | VCVTR                                                        | 32
0x00F94048 | VCVTR                                                        | 32
0x00F94049 | VCVTR                                                        | 32
0x00F9404C | VCVTR                                                        | 32
0x00F9404D | VCVTR                                                        | 32
0x00F99040 | VCVTR                                                        | 32
0x00F99041 | VCVTR                                                        | 32
0x00F99044 | VCVTR                                                        | 32
0x00F99045 | VCVTR                                                        | 32
0x00F99048 | VCVTR                                                        | 32
0x00F99049 | VCVTR                                                        | 32
0x00F9904C | VCVTR                                                        | 32
0x00F9904D | VCVTR                                                        | 32
0x00F9E040 | VCVTR                                                        | 32
0x00F9E041 | VCVTR                                                        | 32
0x00F9E044 | VCVTR                                                        | 32
0x00F9E045 | VCVTR                                                        | 32
0x00F9E048 | VCVTR                                                        | 32
0x00F9E049 | VCVTR                                                        | 32
0x00F9E04C | VCVTR                                                        | 32
0x00F9E04D | VCVTR                                                        | 32
0x00B94040 | VCVTR                                                        | 32
0x00B94041 | VCVTR                                                        | 32
0x00B94044 | VCVTR                                                        | 32
0x00B94045 | VCVTR                                                        | 32
0x00B94048 | VCVTR                                                        | 32
0x00B94049 | VCVTR                                                        | 32
0x00B9404C | VCVTR                                                        | 32
0x00B9404D | VCVTR                                                        | 32
0x00B99040 | VCVTR                                                        | 32
0x00B99041 | VCVTR                                                        | 32
0x00B99044 | VCVTR                                                        | 32
0x00B99045 | VCVTR                                                        | 32
0x00B99048 | VCVTR                                                        | 32
0x00B99049 | VCVTR                                                        | 32
0x00B9904C | VCVTR                                                        | 32
0x00B9904D | VCVTR                                                        | 32
0x00B9E040 | VCVTR                                                        | 32
0x00B9E041 | VCVTR                                                        | 32
0x00B9E044 | VCVTR                                                        | 32
0x00B9E045 | VCVTR                                                        | 32
0x00B9E048 | VCVTR                                                        | 32
0x00B9E049 | VCVTR                                                        | 32
0x00B9E04C | VCVTR                                                        | 32
0x00B9E04D | VCVTR                                                        | 32
0x00F92040 | VCVTR                                                        | 32
0x00F92041 | VCVTR                                                        | 32
0x00F92044 | VCVTR                                                        | 32
0x00F92045 | VCVTR                                                        | 32
0x00F92048 | VCVTR                                                        | 32
0x00F92049 | VCVTR                                                        | 32
0x00F9204C | VCVTR                                                        | 32
0x00F9204D | VCVTR                                                        | 32
0x00F97040 | VCVTR                                                        | 32
0x00F97041 | VCVTR                                                        | 32
0x00F97044 | VCVTR                                                        | 32
0x00F97045 | VCVTR                                                        | 32
0x00F97048 | VCVTR                                                        | 32
0x00F97049 | VCVTR                                                        | 32
0x00F9704C | VCVTR                                                        | 32
0x00F9704D | VCVTR                                                        | 32
0x00F9C040 | VCVTR                                                        | 32
0x00F9C041 | VCVTR                                                        | 32
0x00F9C044 | VCVTR                                                        | 32
0x00F9C045 | VCVTR                                                        | 32
0x00F9C048 | VCVTR                                                        | 32
0x00F9C049 | VCVTR                                                        | 32
0x00F9C04C | VCVTR                                                        | 32
0x00F9C04D | VCVTR                                                        | 32
0x00B92040 | VCVTR                                                        | 32
0x00B92041 | VCVTR                                                        | 32
0x00B92044 | VCVTR                                                        | 32
0x00B92045 | VCVTR                                                        | 32
0x00B92048 | VCVTR                                                        | 32
0x00B92049 | VCVTR                                                        | 32
0x00B9204C | VCVTR                                                        | 32
0x00B9204D | VCVTR                                                        | 32
0x00B97040 | VCVTR                                                        | 32
0x00B97041 | VCVTR                                                        | 32
0x00B97044 | VCVTR                                                        | 32
0x00B97045 | VCVTR                                                        | 32
0x00B97048 | VCVTR                                                        | 32
0x00B97049 | VCVTR                                                        | 32
0x00B9704C | VCVTR                                                        | 32
0x00B9704D | VCVTR                                                        | 32
0x00B9C040 | VCVTR                                                        | 32
0x00B9C041 | VCVTR                                                        | 32
0x00B9C044 | VCVTR                                                        | 32
0x00B9C045 | VCVTR                                                        | 32
0x00B9C048 | VCVTR                                                        | 32
0x00B9C049 | VCVTR                                                        | 32
0x00B9C04C | VCVTR                                                        | 32
0x00B9C04D | VCVTR                                                        | 32
0x00F95040 | VCVTR                                                        | 32
0x00F95041 | VCVTR                                                        | 32
0x00F95044 | VCVTR                                                        | 32
0x00F95045 | VCVTR                                                        | 32
0x00F95048 | VCVTR                                                        | 32
0x00F95049 | VCVTR                                                        | 32
0x00F9504C | VCVTR                                                        | 32
0x00F9504D | VCVTR                                                        | 32
0x00F9A040 | VCVTR                                                        | 32
0x00F9A041 | VCVTR                                                        | 32
0x00F9A044 | VCVTR                                                        | 32
0x00F9A045 | VCVTR                                                        | 32
0x00F9A048 | VCVTR                                                        | 32
0x00F9A049 | VCVTR                                                        | 32
0x00F9A04C | VCVTR                                                        | 32
0x00F9A04D | VCVTR                                                        | 32
0x00F9F040 | VCVTR                                                        | 32
0x00F9F041 | VCVTR                                                        | 32
0x00F9F044 | VCVTR                                                        | 32
0x00F9F045 | VCVTR                                                        | 32
0x00F9F048 | VCVTR                                                        | 32
0x00F9F049 | VCVTR                                                        | 32
0x00F9F04C | VCVTR                                                        | 32
0x00F9F04D | VCVTR                                                        | 32
